IDAlumno;Estado;Sexo;Estado_Carrera;TiempoEstudio;Ausencias;CincoF;aplazos;Promedio;ADMINISTRACION Y MERCADOTECNIA;ALGEBRA  II;ALGEBRA I;AUTOMATIZACION INDUSTRIAL;CIRCUITOS ELECTRICOS I;CIRCUITOS ELECTRICOS II;COMPUTACION II;COMPUTACION I;CONVERSION DE ENERGIA ELECTRICA  II;CONVERSION DE ENERGIA ELECTRICA I;CALCULO I;CALCULO II;CALCULO III;CALCULO IV;CALCULO V;DISENO ASISTIDO POR COMPUTADORA;DISENO TECNICO;ELECTROTECNIA I;ELECTROTECNIA II;ELECTRONICA DE POTENCIA  II;ELECTRONICA DE POTENCIA I;ELECTRONICA DIGITAL I;ELECTRONICA DIGITAL II;ELECTRONICA I;ELECTRONICA II;EMPRENDEDORISMO;EVENTOS Y DEPORTES  II;EVENTOS Y DEPORTES I;EVENTOS Y DEPORTES III;EVENTOS Y DEPORTES IV;EVENTOS Y DEPORTES V;EVENTOS Y DEPORTES VI;EXPRESION ORAL Y ESCRITA;FISICA II;FISICA IV;FUNDAMENTOS DE CONTROL AUTOMATIZADO I;FUNDAMENTOS DE CONTROL AUTOMATIZADO II;FISICA  V;FISICA I;FISICA III;FISICA VI;GEOMETRIA ANALITICA;IDIOMAS I;INGLES I;INGLES II;INGLES III;INSTALACIONES ELECTRICAS I;INSTALACIONES ELECTRICAS II;INSTALACIONES ELECTRICAS III;LABORATORIO DE IDIOMAS I;MEDICION E INSTRUMENTACION;METODOLOGIA DE LA INVESTIGACION I;PROBABILIDADES Y ESTADISTICAS;PROGRAMACION EN LENGUAJES DE COMPUTADORA;QUIMICA;SEGURIDAD E HIGIENE LABORAL;ETICA PROFESIONAL
5229.0;3.0;1.0;0.0;1.0;0.0;0.0;2.0;2.85;5.0;0.0;4.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;0.0;0.0;5.0;5.0;4.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0
5230.0;2.0;1.0;0.0;4.0;2.0;2.0;4.0;3.081967213114754;3.0;4.0;5.0;3.0;3.0;2.0;3.0;2.0;3.0;3.0;2.0;2.0;3.0;4.0;4.0;5.0;2.0;4.0;2.0;3.0;3.0;2.0;3.0;3.0;3.0;4.0;4.0;4.0;4.0;5.0;5.0;5.0;3.0;2.0;2.0;3.0;4.0;2.0;3.0;3.0;3.0;3.0;3.0;5.0;3.0;4.0;3.0;3.0;3.0;3.0;2.0;3.0;2.0;4.0;3.0;4.0;4.0
5231.0;3.0;1.0;0.0;2.0;11.0;0.0;3.0;2.4375;2.0;0.0;2.0;0.0;3.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;5.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
5235.0;2.0;1.0;0.0;4.0;2.0;7.0;7.0;3.03125;5.0;5.0;5.0;3.0;3.0;3.0;3.0;2.0;2.0;3.0;3.0;3.0;3.0;5.0;3.0;3.0;2.0;3.0;2.0;3.0;2.0;2.0;2.0;5.0;2.0;4.0;4.0;4.0;4.0;5.0;5.0;5.0;4.0;2.0;4.0;3.0;3.0;2.0;3.0;4.0;2.0;4.0;4.0;4.0;4.0;4.0;2.0;2.0;4.0;4.0;2.0;3.0;2.0;5.0;2.0;4.0;2.0
5238.0;3.0;1.0;0.0;3.0;3.0;0.0;12.0;2.176470588235294;3.0;0.0;3.0;1.0;2.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;4.0;1.0;4.0;4.0;3.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;3.0;0.0;2.0;0.0;0.0;0.0;2.0;4.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0;3.0;0.0
5239.0;3.0;1.0;0.0;0.0;1.0;0.0;2.0;2.8181818181818183;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0
5240.0;2.0;1.0;0.0;6.0;5.0;1.0;8.0;2.6153846153846154;2.0;2.0;3.0;3.0;2.0;3.0;2.0;2.0;3.0;2.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;3.0;2.0;4.0;3.0;3.0;2.0;4.0;2.0;4.0;3.0;4.0;3.0;5.0;4.0;5.0;2.0;4.0;3.0;2.0;3.0;3.0;2.0;3.0;2.0;2.0;2.0;4.0;3.0;4.0;3.0;4.0;3.0;2.0;3.0;3.0;2.0;3.0;3.0;3.0;3.0
5241.0;3.0;1.0;0.0;1.0;1.0;0.0;3.0;2.9166666666666665;0.0;0.0;4.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
5242.0;3.0;1.0;0.0;3.0;3.0;1.0;9.0;2.5;3.0;0.0;4.0;2.0;2.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;4.0;2.0;4.0;3.0;5.0;3.0;3.0;5.0;5.0;4.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;3.0;4.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;3.0;3.0
5243.0;2.0;1.0;0.0;4.0;3.0;1.0;5.0;2.8548387096774195;5.0;4.0;4.0;3.0;3.0;2.0;3.0;2.0;3.0;3.0;3.0;3.0;2.0;2.0;2.0;5.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;5.0;3.0;4.0;3.0;3.0;4.0;5.0;5.0;5.0;3.0;2.0;2.0;3.0;4.0;2.0;2.0;3.0;2.0;3.0;2.0;4.0;3.0;3.0;3.0;3.0;3.0;2.0;2.0;3.0;3.0;3.0;4.0;3.0;3.0
5244.0;2.0;1.0;0.0;7.0;9.0;0.0;14.0;2.380281690140845;3.0;2.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;3.0;3.0;4.0;2.0;4.0;2.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;4.0;2.0;4.0;4.0;3.0;3.0;4.0;5.0;5.0;3.0;4.0;4.0;3.0;2.0;3.0;2.0;2.0;2.0;2.0;3.0;4.0;3.0;4.0;2.0;2.0;3.0;2.0;2.0;2.0;2.0;3.0;2.0;2.0;3.0
5245.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;3.142857142857143;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
5246.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;2.375;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
5247.0;4.0;2.0;0.0;5.0;11.0;0.0;13.0;2.3076923076923075;4.0;2.0;4.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;4.0;3.0;2.0;3.0;3.0;2.0;2.0;2.0;3.0;2.0;4.0;3.0;3.0;4.0;4.0;5.0;4.0;3.0;2.0;3.0;3.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;4.0;3.0;4.0;2.0;2.0;2.0;2.0;2.0;3.0;2.0;2.0;2.0;3.0;2.0
5248.0;4.0;1.0;0.0;6.0;14.0;1.0;18.0;2.347826086956522;3.0;5.0;4.0;2.0;2.0;2.0;3.0;2.0;1.0;2.0;2.0;2.0;1.0;0.0;0.0;4.0;2.0;2.0;2.0;1.0;3.0;3.0;2.0;4.0;2.0;4.0;4.0;4.0;4.0;5.0;5.0;4.0;2.0;2.0;3.0;2.0;2.0;2.0;3.0;2.0;0.0;2.0;2.0;4.0;3.0;4.0;2.0;4.0;3.0;3.0;3.0;2.0;2.0;2.0;2.0;3.0;2.0
5249.0;4.0;2.0;0.0;7.0;10.0;1.0;13.0;2.5689655172413794;5.0;0.0;3.0;2.0;2.0;2.0;2.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;3.0;2.0;0.0;2.0;2.0;3.0;3.0;3.0;5.0;5.0;4.0;4.0;5.0;5.0;5.0;4.0;2.0;3.0;2.0;3.0;0.0;2.0;2.0;0.0;2.0;3.0;5.0;3.0;3.0;2.0;3.0;2.0;0.0;3.0;3.0;2.0;0.0;3.0;3.0;5.0
5250.0;2.0;1.0;0.0;7.0;3.0;3.0;4.0;3.2295081967213113;4.0;5.0;4.0;4.0;2.0;2.0;3.0;2.0;2.0;2.0;4.0;5.0;3.0;5.0;4.0;5.0;3.0;3.0;3.0;3.0;3.0;2.0;3.0;5.0;3.0;4.0;4.0;4.0;3.0;5.0;5.0;5.0;4.0;2.0;5.0;4.0;3.0;3.0;2.0;3.0;3.0;4.0;4.0;4.0;3.0;3.0;2.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.0;4.0;3.0
5251.0;3.0;1.0;0.0;2.0;4.0;1.0;11.0;2.4864864864864864;4.0;0.0;4.0;0.0;2.0;1.0;2.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;2.0;0.0;3.0;1.0;4.0;3.0;4.0;4.0;5.0;5.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;5.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;2.0;2.0;0.0;0.0
5252.0;3.0;2.0;0.0;4.0;4.0;3.0;16.0;2.3278688524590163;5.0;1.0;3.0;2.0;2.0;2.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;4.0;2.0;4.0;3.0;4.0;4.0;5.0;5.0;5.0;3.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;0.0;3.0;5.0;3.0;4.0;2.0;4.0;2.0;2.0;0.0;2.0;2.0;3.0;2.0;2.0;2.0
5255.0;3.0;1.0;0.0;2.0;4.0;0.0;5.0;2.5714285714285716;2.0;4.0;4.0;0.0;2.0;0.0;3.0;3.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;4.0;2.0;4.0;5.0;4.0;3.0;5.0;0.0;0.0;3.0;2.0;0.0;1.0;0.0;0.0;2.0;2.0;0.0;2.0;0.0;4.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;3.0;0.0;0.0
5256.0;3.0;1.0;0.0;1.0;2.0;0.0;1.0;2.8333333333333335;3.0;0.0;3.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;5.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
5279.0;2.0;1.0;0.0;4.0;4.0;1.0;5.0;3.370967741935484;5.0;4.0;2.0;3.0;3.0;5.0;3.0;2.0;2.0;4.0;3.0;4.0;2.0;3.0;2.0;4.0;4.0;4.0;4.0;4.0;3.0;4.0;2.0;5.0;3.0;4.0;4.0;4.0;4.0;5.0;3.0;5.0;4.0;3.0;5.0;5.0;5.0;2.0;5.0;4.0;2.0;4.0;4.0;4.0;3.0;5.0;4.0;2.0;3.0;3.0;4.0;3.0;4.0;3.0;4.0;4.0;2.0
5280.0;3.0;1.0;0.0;3.0;14.0;0.0;1.0;3.25;4.0;2.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;3.0;0.0;4.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;4.0;0.0;0.0;0.0;0.0;4.0;2.0;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;4.0;0.0;0.0
5281.0;2.0;1.0;0.0;8.0;14.0;0.0;20.0;2.064935064935065;3.0;3.0;3.0;2.0;2.0;3.0;2.0;2.0;3.0;2.0;2.0;2.0;2.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;3.0;2.0;3.0;2.0;2.0;2.0;3.0;2.0;2.0;5.0;4.0;3.0;2.0;3.0;3.0;2.0;2.0;2.0;2.0;3.0;3.0;2.0;3.0;4.0;2.0;2.0;2.0;3.0;2.0;2.0;2.0;2.0;2.0;3.0;2.0;2.0
5282.0;2.0;1.0;0.0;3.0;3.0;3.0;8.0;3.2;5.0;4.0;4.0;3.0;2.0;3.0;3.0;2.0;2.0;4.0;4.0;5.0;2.0;3.0;3.0;5.0;4.0;4.0;3.0;3.0;3.0;4.0;2.0;3.0;3.0;4.0;4.0;3.0;4.0;5.0;5.0;5.0;4.0;2.0;5.0;5.0;5.0;3.0;4.0;5.0;2.0;2.0;3.0;4.0;4.0;5.0;3.0;4.0;2.0;3.0;2.0;2.0;5.0;3.0;4.0;3.0;3.0
5283.0;2.0;1.0;0.0;3.0;2.0;3.0;7.0;3.21875;5.0;4.0;3.0;3.0;2.0;3.0;2.0;2.0;2.0;4.0;4.0;4.0;2.0;5.0;4.0;5.0;4.0;3.0;3.0;4.0;3.0;4.0;2.0;4.0;3.0;4.0;5.0;3.0;4.0;5.0;5.0;5.0;4.0;2.0;5.0;4.0;5.0;3.0;3.0;4.0;2.0;2.0;4.0;4.0;4.0;4.0;4.0;2.0;4.0;3.0;3.0;3.0;4.0;2.0;4.0;3.0;2.0
5284.0;3.0;1.0;0.0;1.0;3.0;0.0;5.0;2.909090909090909;5.0;3.0;3.0;0.0;2.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;4.0;0.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0
5285.0;2.0;1.0;0.0;4.0;4.0;1.0;3.0;3.227272727272727;5.0;3.0;4.0;3.0;0.0;0.0;3.0;2.0;0.0;0.0;3.0;2.0;0.0;5.0;4.0;5.0;0.0;0.0;3.0;3.0;4.0;0.0;2.0;0.0;3.0;4.0;3.0;3.0;4.0;4.0;3.0;2.0;4.0;0.0;4.0;0.0;0.0;2.0;4.0;4.0;3.0;5.0;4.0;3.0;2.0;4.0;0.0;0.0;0.0;2.0;0.0;3.0;3.0;5.0;4.0;4.0;2.0
5286.0;2.0;2.0;0.0;5.0;8.0;1.0;12.0;2.652173913043478;4.0;4.0;3.0;2.0;2.0;2.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;3.0;3.0;5.0;4.0;2.0;2.0;2.0;2.0;3.0;2.0;3.0;2.0;2.0;5.0;4.0;5.0;5.0;5.0;5.0;4.0;2.0;2.0;5.0;5.0;3.0;3.0;3.0;2.0;3.0;3.0;5.0;2.0;5.0;1.0;4.0;3.0;3.0;2.0;2.0;2.0;2.0;3.0;3.0;2.0
5287.0;2.0;2.0;0.0;6.0;3.0;1.0;8.0;3.230769230769231;4.0;5.0;5.0;3.0;2.0;3.0;2.0;3.0;2.0;3.0;2.0;4.0;2.0;3.0;2.0;5.0;5.0;2.0;3.0;4.0;4.0;4.0;2.0;4.0;4.0;4.0;5.0;2.0;5.0;5.0;5.0;5.0;4.0;2.0;3.0;4.0;5.0;2.0;5.0;4.0;2.0;3.0;4.0;5.0;5.0;5.0;3.0;3.0;4.0;2.0;4.0;4.0;4.0;2.0;4.0;3.0;3.0
5288.0;3.0;1.0;0.0;2.0;2.0;0.0;8.0;2.477272727272727;4.0;3.0;4.0;3.0;2.0;2.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;2.0;3.0;3.0;0.0;3.0;3.0;0.0;3.0;3.0;3.0;4.0;2.0;4.0;4.0;3.0;0.0;3.0;2.0;0.0;2.0;0.0;0.0;3.0;3.0;0.0;2.0;2.0;4.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;2.0;3.0;0.0
5289.0;2.0;1.0;0.0;2.0;1.0;5.0;3.0;3.65;5.0;5.0;3.0;4.0;4.0;4.0;3.0;3.0;2.0;4.0;2.0;2.0;2.0;5.0;3.0;5.0;5.0;5.0;3.0;4.0;3.0;3.0;3.0;4.0;3.0;3.0;5.0;3.0;5.0;3.0;5.0;5.0;4.0;3.0;4.0;5.0;5.0;3.0;5.0;4.0;4.0;5.0;2.0;5.0;4.0;3.0;4.0;3.0;4.0;3.0;3.0;4.0;5.0;5.0;5.0;3.0;3.0
5290.0;2.0;1.0;0.0;3.0;2.0;1.0;7.0;3.140625;5.0;5.0;4.0;3.0;2.0;2.0;3.0;2.0;2.0;3.0;3.0;3.0;2.0;2.0;3.0;5.0;3.0;3.0;3.0;3.0;2.0;4.0;2.0;3.0;3.0;4.0;5.0;3.0;5.0;3.0;4.0;5.0;4.0;2.0;5.0;5.0;5.0;2.0;5.0;3.0;2.0;3.0;3.0;5.0;4.0;5.0;3.0;2.0;4.0;3.0;3.0;3.0;4.0;5.0;4.0;3.0;3.0
5291.0;2.0;1.0;0.0;6.0;6.0;0.0;15.0;2.4583333333333335;4.0;3.0;4.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;3.0;3.0;2.0;4.0;3.0;3.0;3.0;2.0;2.0;4.0;2.0;3.0;2.0;2.0;4.0;2.0;4.0;5.0;4.0;5.0;3.0;2.0;4.0;4.0;5.0;2.0;3.0;3.0;2.0;2.0;2.0;4.0;3.0;5.0;2.0;2.0;3.0;2.0;2.0;2.0;4.0;2.0;3.0;3.0;2.0
5294.0;2.0;1.0;0.0;7.0;1.0;3.0;12.0;2.7971014492753623;5.0;4.0;5.0;2.0;2.0;3.0;4.0;3.0;2.0;2.0;2.0;4.0;3.0;2.0;3.0;5.0;3.0;2.0;2.0;2.0;2.0;3.0;2.0;5.0;2.0;5.0;5.0;3.0;3.0;4.0;4.0;5.0;4.0;2.0;5.0;3.0;5.0;2.0;5.0;2.0;2.0;2.0;3.0;4.0;3.0;5.0;3.0;2.0;2.0;2.0;2.0;2.0;4.0;3.0;4.0;4.0;3.0
5295.0;3.0;1.0;0.0;4.0;6.0;0.0;5.0;3.404255319148936;5.0;5.0;3.0;3.0;3.0;4.0;2.0;3.0;0.0;4.0;4.0;5.0;1.0;0.0;0.0;5.0;4.0;4.0;4.0;0.0;3.0;3.0;0.0;2.0;3.0;2.0;0.0;3.0;4.0;0.0;3.0;0.0;4.0;3.0;3.0;3.0;5.0;2.0;4.0;4.0;0.0;4.0;3.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;3.0;5.0;5.0;3.0;3.0;0.0
5296.0;2.0;1.0;0.0;4.0;5.0;1.0;11.0;2.6470588235294117;5.0;4.0;3.0;2.0;2.0;2.0;4.0;2.0;2.0;2.0;3.0;3.0;2.0;2.0;2.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.0;3.0;2.0;3.0;5.0;2.0;5.0;5.0;3.0;5.0;3.0;2.0;3.0;3.0;3.0;2.0;4.0;3.0;2.0;2.0;3.0;4.0;4.0;5.0;2.0;2.0;2.0;2.0;2.0;3.0;3.0;3.0;4.0;4.0;3.0
5297.0;3.0;1.0;0.0;2.0;6.0;0.0;2.0;3.185185185185185;4.0;4.0;4.0;0.0;3.0;0.0;3.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;3.0;2.0;0.0;0.0;3.0;0.0;4.0;2.0;0.0;5.0;3.0;3.0;2.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;5.0;2.0;0.0;4.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;4.0;0.0;0.0
5334.0;2.0;1.0;0.0;7.0;12.0;0.0;4.0;3.278688524590164;5.0;4.0;3.0;3.0;3.0;3.0;2.0;4.0;3.0;3.0;4.0;2.0;2.0;2.0;4.0;4.0;4.0;3.0;3.0;3.0;4.0;2.0;2.0;4.0;3.0;4.0;5.0;4.0;4.0;5.0;5.0;5.0;4.0;3.0;4.0;4.0;4.0;2.0;4.0;2.0;3.0;4.0;4.0;4.0;5.0;4.0;3.0;2.0;3.0;3.0;2.0;3.0;4.0;3.0;5.0;4.0;2.0
5335.0;2.0;1.0;0.0;6.0;11.0;0.0;9.0;2.757575757575758;5.0;3.0;2.0;3.0;2.0;2.0;3.0;2.0;5.0;4.0;3.0;2.0;2.0;2.0;2.0;2.0;4.0;3.0;2.0;2.0;3.0;2.0;2.0;3.0;3.0;4.0;5.0;2.0;4.0;4.0;5.0;5.0;3.0;4.0;3.0;3.0;4.0;2.0;3.0;3.0;2.0;2.0;2.0;3.0;5.0;5.0;3.0;3.0;3.0;4.0;3.0;2.0;3.0;3.0;4.0;2.0;2.0
5336.0;2.0;1.0;0.0;9.0;11.0;0.0;10.0;3.0;5.0;2.0;3.0;4.0;2.0;2.0;3.0;3.0;2.0;3.0;4.0;3.0;2.0;2.0;3.0;4.0;3.0;2.0;2.0;3.0;3.0;4.0;2.0;4.0;4.0;4.0;5.0;3.0;5.0;5.0;5.0;5.0;2.0;3.0;3.0;5.0;3.0;2.0;4.0;2.0;4.0;3.0;4.0;4.0;5.0;4.0;3.0;2.0;5.0;4.0;2.0;3.0;4.0;3.0;4.0;5.0;2.0
5337.0;2.0;1.0;0.0;4.0;2.0;1.0;11.0;3.161764705882353;4.0;3.0;4.0;4.0;2.0;2.0;3.0;4.0;2.0;4.0;4.0;3.0;4.0;4.0;4.0;3.0;3.0;3.0;4.0;4.0;3.0;5.0;3.0;3.0;3.0;2.0;5.0;3.0;5.0;5.0;5.0;5.0;5.0;3.0;4.0;4.0;3.0;2.0;2.0;3.0;4.0;3.0;3.0;5.0;5.0;5.0;4.0;2.0;5.0;4.0;2.0;3.0;5.0;3.0;4.0;4.0;2.0
5340.0;4.0;1.0;0.0;5.0;12.0;0.0;6.0;2.8181818181818183;4.0;2.0;2.0;2.0;3.0;3.0;2.0;2.0;0.0;2.0;3.0;2.0;0.0;0.0;0.0;3.0;3.0;4.0;2.0;2.0;2.0;3.0;2.0;4.0;3.0;4.0;5.0;3.0;5.0;4.0;5.0;5.0;2.0;3.0;3.0;4.0;3.0;0.0;3.0;2.0;0.0;3.0;4.0;4.0;5.0;4.0;2.0;0.0;0.0;2.0;2.0;2.0;3.0;3.0;4.0;3.0;2.0
