IDAlumno;Estado;Sexo;Estado_Carrera;TiempoEstudio;Ausencias;CincoF;aplazos;Promedio;ADMINISTRACION Y MERCADOTECNIA;ALGEBRA  II;ALGEBRA I;AUTOMATIZACION INDUSTRIAL;CIRCUITOS ELECTRICOS I;CIRCUITOS ELECTRICOS II;COMPUTACION II;COMPUTACION I;CONVERSION DE ENERGIA ELECTRICA  II;CONVERSION DE ENERGIA ELECTRICA I;CALCULO I;CALCULO II;CALCULO III;CALCULO IV;CALCULO V;DISENO ASISTIDO POR COMPUTADORA;DISENO TECNICO;ELECTROTECNIA I;ELECTROTECNIA II;ELECTRONICA DE POTENCIA  II;ELECTRONICA DE POTENCIA I;ELECTRONICA DIGITAL I;ELECTRONICA DIGITAL II;ELECTRONICA I;ELECTRONICA II;EMPRENDEDORISMO;EVENTOS Y DEPORTES  II;EVENTOS Y DEPORTES I;EVENTOS Y DEPORTES III;EVENTOS Y DEPORTES IV;EVENTOS Y DEPORTES V;EVENTOS Y DEPORTES VI;EXPRESION ORAL Y ESCRITA;FISICA II;FISICA IV;FUNDAMENTOS DE CONTROL AUTOMATIZADO I;FUNDAMENTOS DE CONTROL AUTOMATIZADO II;FISICA  V;FISICA I;FISICA III;FISICA VI;GEOMETRIA ANALITICA;IDIOMAS I;INGLES I;INGLES II;INGLES III;INSTALACIONES ELECTRICAS I;INSTALACIONES ELECTRICAS II;INSTALACIONES ELECTRICAS III;LABORATORIO DE IDIOMAS I;MEDICION E INSTRUMENTACION;METODOLOGIA DE LA INVESTIGACION I;PROBABILIDADES Y ESTADISTICAS;PROGRAMACION EN LENGUAJES DE COMPUTADORA;QUIMICA;SEGURIDAD E HIGIENE LABORAL;ETICA PROFESIONAL
5341.0;2.0;1.0;0.0;4.0;9.0;0.0;3.0;3.566666666666667;5.0;4.0;3.0;4.0;3.0;4.0;4.0;4.0;3.0;4.0;3.0;4.0;2.0;3.0;3.0;5.0;3.0;2.0;4.0;4.0;4.0;3.0;4.0;2.0;4.0;4.0;5.0;3.0;4.0;5.0;5.0;5.0;4.0;4.0;4.0;5.0;4.0;3.0;4.0;4.0;2.0;2.0;4.0;5.0;5.0;4.0;4.0;2.0;4.0;3.0;4.0;3.0;5.0;5.0;2.0;4.0;2.0
5342.0;2.0;1.0;0.0;7.0;5.0;0.0;14.0;2.6901408450704225;4.0;3.0;3.0;2.0;2.0;3.0;2.0;2.0;3.0;4.0;3.0;2.0;3.0;2.0;3.0;3.0;2.0;3.0;2.0;2.0;3.0;4.0;2.0;3.0;3.0;4.0;5.0;2.0;5.0;5.0;5.0;5.0;4.0;2.0;2.0;4.0;4.0;3.0;3.0;3.0;3.0;4.0;2.0;3.0;5.0;5.0;2.0;2.0;2.0;2.0;2.0;3.0;4.0;5.0;3.0;3.0;3.0
5343.0;2.0;1.0;0.0;3.0;3.0;2.0;7.0;3.265625;5.0;4.0;2.0;4.0;3.0;3.0;3.0;3.0;4.0;4.0;3.0;2.0;2.0;2.0;2.0;5.0;3.0;3.0;4.0;4.0;3.0;4.0;3.0;2.0;3.0;3.0;5.0;3.0;5.0;5.0;5.0;5.0;4.0;3.0;3.0;4.0;4.0;2.0;4.0;3.0;2.0;4.0;4.0;5.0;5.0;4.0;5.0;4.0;3.0;5.0;3.0;2.0;5.0;4.0;3.0;4.0;2.0
5344.0;2.0;1.0;0.0;7.0;13.0;1.0;13.0;2.9;4.0;3.0;4.0;2.0;2.0;3.0;2.0;3.0;2.0;3.0;4.0;2.0;2.0;4.0;3.0;5.0;3.0;3.0;3.0;3.0;3.0;4.0;2.0;4.0;4.0;5.0;5.0;2.0;5.0;5.0;5.0;5.0;4.0;3.0;2.0;4.0;4.0;2.0;4.0;4.0;2.0;4.0;2.0;4.0;5.0;3.0;2.0;3.0;5.0;2.0;4.0;2.0;4.0;2.0;4.0;4.0;2.0
5345.0;2.0;1.0;0.0;6.0;10.0;0.0;12.0;3.0434782608695654;5.0;2.0;3.0;4.0;3.0;2.0;2.0;4.0;2.0;3.0;4.0;3.0;5.0;5.0;3.0;4.0;5.0;2.0;2.0;4.0;3.0;4.0;2.0;4.0;4.0;3.0;5.0;4.0;5.0;5.0;5.0;5.0;3.0;4.0;2.0;4.0;5.0;2.0;4.0;2.0;3.0;3.0;3.0;4.0;5.0;4.0;3.0;2.0;4.0;2.0;3.0;3.0;3.0;4.0;4.0;4.0;2.0
5346.0;3.0;1.0;0.0;4.0;9.0;0.0;5.0;3.1666666666666665;5.0;2.0;4.0;4.0;3.0;2.0;3.0;2.0;0.0;3.0;3.0;3.0;0.0;0.0;0.0;5.0;4.0;4.0;2.0;3.0;2.0;2.0;2.0;4.0;3.0;3.0;5.0;4.0;4.0;5.0;5.0;5.0;4.0;3.0;2.0;3.0;3.0;0.0;3.0;3.0;0.0;3.0;3.0;5.0;5.0;5.0;4.0;0.0;0.0;2.0;2.0;2.0;4.0;3.0;4.0;4.0;3.0
5347.0;4.0;1.0;0.0;6.0;5.0;1.0;17.0;2.626865671641791;4.0;0.0;3.0;3.0;3.0;2.0;3.0;2.0;1.0;2.0;3.0;2.0;0.0;0.0;0.0;3.0;2.0;2.0;3.0;4.0;3.0;3.0;2.0;3.0;3.0;2.0;5.0;4.0;5.0;5.0;5.0;5.0;4.0;3.0;4.0;3.0;4.0;3.0;2.0;2.0;0.0;3.0;3.0;4.0;5.0;5.0;4.0;2.0;3.0;2.0;2.0;2.0;2.0;0.0;4.0;3.0;4.0
5348.0;4.0;1.0;0.0;11.0;24.0;0.0;14.0;2.537313432835821;4.0;2.0;3.0;2.0;2.0;2.0;3.0;2.0;0.0;2.0;2.0;2.0;2.0;3.0;0.0;4.0;2.0;2.0;2.0;2.0;2.0;4.0;2.0;4.0;3.0;4.0;5.0;3.0;3.0;4.0;5.0;5.0;3.0;3.0;3.0;4.0;4.0;0.0;3.0;3.0;0.0;2.0;3.0;5.0;5.0;4.0;2.0;2.0;2.0;4.0;2.0;2.0;2.0;2.0;3.0;3.0;3.0
5350.0;4.0;1.0;0.0;5.0;2.0;3.0;6.0;3.210526315789474;4.0;3.0;3.0;3.0;3.0;4.0;4.0;4.0;1.0;2.0;2.0;3.0;0.0;0.0;0.0;5.0;3.0;2.0;3.0;4.0;3.0;4.0;3.0;2.0;3.0;4.0;5.0;3.0;5.0;5.0;5.0;5.0;4.0;2.0;4.0;3.0;4.0;0.0;3.0;4.0;0.0;3.0;4.0;5.0;5.0;5.0;3.0;3.0;3.0;2.0;3.0;3.0;3.0;3.0;2.0;4.0;3.0
5352.0;4.0;1.0;0.0;3.0;6.0;1.0;6.0;3.634920634920635;5.0;4.0;4.0;3.0;4.0;4.0;4.0;3.0;2.0;3.0;5.0;2.0;2.0;3.0;3.0;5.0;4.0;5.0;4.0;4.0;3.0;5.0;2.0;4.0;3.0;4.0;5.0;3.0;5.0;5.0;4.0;5.0;4.0;5.0;4.0;5.0;5.0;2.0;5.0;4.0;5.0;3.0;5.0;5.0;5.0;5.0;5.0;2.0;2.0;4.0;3.0;2.0;5.0;5.0;4.0;4.0;4.0
5353.0;2.0;2.0;0.0;3.0;6.0;5.0;0.0;4.228070175438597;5.0;5.0;4.0;4.0;2.0;3.0;4.0;4.0;3.0;5.0;4.0;4.0;3.0;3.0;3.0;5.0;4.0;4.0;5.0;5.0;4.0;5.0;3.0;4.0;5.0;4.0;5.0;4.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;4.0;5.0;3.0;4.0;5.0;4.0;4.0;5.0;5.0;5.0;5.0;5.0;3.0;4.0;5.0;3.0;4.0;5.0;3.0;5.0;4.0;3.0
5354.0;4.0;1.0;0.0;5.0;9.0;0.0;8.0;2.694915254237288;3.0;2.0;3.0;3.0;2.0;3.0;2.0;2.0;0.0;3.0;3.0;3.0;2.0;0.0;0.0;4.0;4.0;2.0;3.0;2.0;2.0;3.0;2.0;3.0;3.0;3.0;5.0;3.0;4.0;3.0;5.0;5.0;2.0;3.0;2.0;4.0;4.0;0.0;2.0;2.0;0.0;2.0;3.0;5.0;5.0;4.0;3.0;2.0;2.0;0.0;2.0;2.0;4.0;3.0;2.0;4.0;2.0
5355.0;4.0;1.0;0.0;5.0;1.0;1.0;4.0;3.169491525423729;5.0;3.0;3.0;4.0;3.0;2.0;4.0;3.0;2.0;3.0;2.0;2.0;3.0;3.0;0.0;4.0;3.0;2.0;5.0;3.0;3.0;4.0;2.0;3.0;3.0;3.0;5.0;4.0;5.0;5.0;5.0;5.0;4.0;2.0;3.0;3.0;4.0;2.0;3.0;3.0;0.0;2.0;4.0;5.0;5.0;4.0;4.0;2.0;4.0;3.0;2.0;2.0;3.0;3.0;4.0;4.0;2.0
5356.0;2.0;1.0;0.0;3.0;1.0;7.0;0.0;4.333333333333333;5.0;5.0;4.0;5.0;3.0;5.0;5.0;3.0;3.0;5.0;5.0;2.0;2.0;5.0;4.0;5.0;4.0;4.0;4.0;3.0;4.0;5.0;3.0;3.0;5.0;4.0;5.0;3.0;5.0;5.0;5.0;5.0;4.0;5.0;5.0;5.0;4.0;5.0;4.0;5.0;4.0;4.0;5.0;5.0;5.0;5.0;5.0;3.0;5.0;5.0;4.0;4.0;5.0;5.0;5.0;5.0;3.0
5357.0;2.0;1.0;0.0;3.0;1.0;5.0;1.0;4.275862068965517;5.0;5.0;5.0;4.0;4.0;4.0;5.0;2.0;3.0;4.0;4.0;3.0;4.0;5.0;4.0;5.0;3.0;5.0;5.0;5.0;4.0;5.0;3.0;3.0;5.0;4.0;5.0;4.0;5.0;5.0;5.0;5.0;4.0;5.0;5.0;5.0;5.0;4.0;5.0;5.0;3.0;3.0;4.0;5.0;5.0;5.0;5.0;3.0;5.0;5.0;3.0;5.0;5.0;5.0;4.0;5.0;2.0
5379.0;3.0;1.0;1.0;0.0;3.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0
5380.0;3.0;1.0;1.0;1.0;8.0;0.0;4.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0
5384.0;4.0;1.0;0.0;5.0;20.0;0.0;7.0;2.4210526315789473;4.0;2.0;3.0;0.0;2.0;2.0;2.0;3.0;0.0;0.0;3.0;2.0;1.0;0.0;0.0;4.0;3.0;2.0;2.0;0.0;0.0;3.0;2.0;4.0;2.0;4.0;4.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;3.0;0.0;0.0;2.0;0.0;4.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;2.0;0.0;0.0
5388.0;3.0;2.0;0.0;1.0;25.0;0.0;6.0;1.7692307692307692;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0
5389.0;3.0;1.0;0.0;1.0;12.0;0.0;0.0;3.375;5.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0
5391.0;3.0;1.0;0.0;1.0;14.0;0.0;2.0;2.1666666666666665;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0
5392.0;2.0;1.0;0.0;7.0;17.0;2.0;8.0;2.7384615384615385;5.0;2.0;3.0;3.0;3.0;3.0;2.0;3.0;2.0;3.0;3.0;2.0;2.0;3.0;4.0;3.0;2.0;4.0;2.0;3.0;2.0;2.0;2.0;5.0;3.0;4.0;5.0;2.0;4.0;4.0;5.0;5.0;3.0;2.0;3.0;3.0;3.0;2.0;4.0;2.0;4.0;2.0;3.0;3.0;5.0;2.0;3.0;2.0;3.0;2.0;2.0;2.0;2.0;2.0;4.0;4.0;3.0
5393.0;3.0;1.0;0.0;1.0;13.0;0.0;1.0;2.8823529411764706;4.0;0.0;3.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0;2.0;5.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;4.0;0.0;0.0
5396.0;3.0;1.0;0.0;1.0;11.0;0.0;6.0;2.5;4.0;0.0;3.0;0.0;2.0;1.0;1.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;5.0;0.0;4.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;3.0;0.0;0.0
5398.0;3.0;1.0;0.0;1.0;12.0;0.0;1.0;3.4;4.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
5399.0;3.0;1.0;0.0;1.0;17.0;0.0;0.0;4.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5400.0;3.0;1.0;0.0;1.0;11.0;0.0;3.0;2.8;4.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0
5401.0;3.0;1.0;0.0;3.0;6.0;0.0;4.0;2.3846153846153846;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
5408.0;3.0;1.0;0.0;2.0;5.0;0.0;5.0;2.76;4.0;3.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;5.0;4.0;4.0;0.0;0.0;0.0;4.0;2.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;2.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;3.0;0.0;0.0
5410.0;3.0;1.0;0.0;1.0;12.0;0.0;6.0;2.4285714285714284;4.0;0.0;4.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0
5411.0;3.0;1.0;0.0;1.0;11.0;0.0;5.0;1.4285714285714286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
5414.0;3.0;1.0;0.0;2.0;7.0;0.0;1.0;3.5384615384615383;5.0;3.0;2.0;0.0;2.0;3.0;3.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;3.0;4.0;0.0;0.0;0.0;4.0;0.0;2.0;0.0;0.0;5.0;3.0;5.0;0.0;0.0;0.0;5.0;3.0;0.0;0.0;0.0;0.0;3.0;4.0;0.0;3.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;3.0;0.0;0.0
5417.0;3.0;1.0;0.0;1.0;8.0;0.0;3.0;2.857142857142857;4.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;5.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0
5418.0;3.0;1.0;0.0;3.0;11.0;0.0;9.0;2.0952380952380953;5.0;2.0;3.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0
5422.0;3.0;1.0;0.0;1.0;11.0;0.0;1.0;3.6;0.0;0.0;4.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0
5425.0;4.0;1.0;1.0;7.0;4.0;0.0;3.0;2.272727272727273;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
5426.0;3.0;1.0;0.0;1.0;11.0;0.0;4.0;1.8;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
5427.0;3.0;1.0;0.0;2.0;13.0;0.0;6.0;2.2666666666666666;4.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0
5429.0;3.0;1.0;0.0;1.0;9.0;0.0;9.0;2.392857142857143;4.0;3.0;3.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;5.0;3.0;4.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;3.0;0.0;0.0
5431.0;3.0;1.0;0.0;1.0;6.0;0.0;1.0;2.9166666666666665;4.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
5432.0;3.0;1.0;0.0;2.0;12.0;0.0;4.0;2.272727272727273;3.0;0.0;3.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0
5435.0;4.0;1.0;0.0;5.0;11.0;0.0;4.0;2.111111111111111;3.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0
5436.0;2.0;1.0;0.0;11.0;13.0;1.0;13.0;2.8857142857142857;5.0;2.0;3.0;4.0;2.0;3.0;2.0;3.0;2.0;4.0;2.0;2.0;2.0;3.0;2.0;3.0;3.0;3.0;4.0;3.0;3.0;4.0;2.0;4.0;3.0;4.0;5.0;3.0;5.0;5.0;5.0;5.0;3.0;4.0;4.0;4.0;4.0;2.0;5.0;3.0;2.0;4.0;3.0;5.0;5.0;4.0;4.0;2.0;3.0;2.0;3.0;2.0;4.0;3.0;4.0;3.0;2.0
